"movie_title","genres","language","content_rating","title_year","imdb_score"
"On the Waterfront ","Crime|Drama|Romance","English","Not Rated",1954,8.2
"L!fe Happens ","Comedy","English","R",2011,5.7
"4 Months, 3 Weeks and 2 Days ","Drama","Romanian","Not Rated",2007,7.9
"The Horror Network Vol. 1 ","Horror","English","",2015,7.3
"Hard Candy ","Crime|Drama|Thriller","English","R",2005,7.1
"The Quiet ","Drama|Thriller","English","R",2005,6.4
"Circumstance ","Drama","Persian","R",2011,5.9
"Fruitvale Station ","Biography|Drama|Romance","English","R",2013,7.5
"The Brass Teapot ","Comedy|Fantasy|Thriller","English","R",2012,6.4
"Bambi ","Animation|Drama|Family","English","Approved",1942,7.4
"The Hammer ","Comedy|Romance|Sport","English","R",2007,7.3
"Snitch ","Action|Drama|Thriller","English","PG-13",2013,6.5
"Latter Days ","Comedy|Drama|Romance","English","R",2003,7.2
"Elza ","Drama","French","",2011,6.7
"1982 ","Drama","English","R",2013,7.1
"For a Good Time, Call... ","Comedy","English","R",2012,6
"Celeste & Jesse Forever ","Comedy|Drama|Romance","English","R",2012,6.7
"Time Changer ","Drama|Fantasy|Sci-Fi","English","PG",2002,5.6
"London to Brighton ","Crime|Drama|Thriller","English","R",2006,7
"American Hero ","Action|Comedy|Drama|Sci-Fi","English","",2015,4.9
"Windsor Drive ","Mystery|Thriller","English","",2015,3.2
"A Separation ","Drama|Mystery","Persian","PG-13",2011,8.4
"Crying with Laughter ","Thriller","English","",2009,6.9
"Welcome to the Dollhouse ","Comedy|Drama","English","R",1995,7.5
"Ruby in Paradise ","Drama|Romance","English","R",1993,7.2
"Raising Victor Vargas ","Drama|Romance","English","R",2002,7.2
"Pandora's Box ","Crime|Drama|Romance","German","Not Rated",1929,8
"Harrison Montgomery ","Drama","English","",2008,7.4
"Live-In Maid ","Drama","Spanish","Unrated",2004,7.2
"Deterrence ","Drama|Thriller","English","R",1999,6.5
"The Mudge Boy ","Crime|Drama|Romance","English","R",2003,7.2
"The Young Unknowns ","Drama","English","R",2000,4.2
"Not Cool ","Comedy","English","Not Rated",2014,5.1
"Dead Snow ","Comedy|Horror","Norwegian","Not Rated",2009,6.4
"Saints and Soldiers ","Action|Adventure|Drama|War","English","PG-13",2003,6.8
"Vessel ","Horror|Sci-Fi|Short|Thriller","English","",2012,6.2
"American Graffiti ","Comedy|Drama|Music","English","PG",1973,7.5
"Iraq for Sale: The War Profiteers ","Documentary|War","English","",2006,7.7
"Aqua Teen Hunger Force Colon Movie Film for Theaters ","Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi","English","R",2007,6.9
"Safety Not Guaranteed ","Comedy|Drama|Romance","English","R",2012,7
"Kevin Hart: Laugh at My Pain ","Comedy|Documentary","English","R",2011,7.5
"Kill List ","Crime|Horror|Thriller","English","Not Rated",2011,6.3
"The Innkeepers ","Horror","English","R",2011,5.5
"The Unborn ","Drama|Fantasy|Horror|Mystery|Thriller","English","PG-13",2009,4.8
"The Conformist ","Drama","Italian","R",1970,8.1
"Interview with the Assassin ","Drama","English","R",2002,6.6
"Donkey Punch ","Crime|Drama|Horror|Thriller","English","R",2008,5.2
"All the Boys Love Mandy Lane ","Horror","English","R",2006,5.6
"Bled ","Horror","English","R",2009,3.1
"High Noon ","Thriller|Western","English","PG",1952,8.1
"Hoop Dreams ","Documentary|Drama|Sport","English","PG-13",1994,8.3
"Rize ","Documentary|Music","English","PG-13",2005,7.1
"Destiny ","Action|Adventure|Fantasy|Sci-Fi","English","",2014,8.1
"L.I.E. ","Crime|Drama","English","NC-17",2001,7.2
"The Sisterhood of Night ","Drama|Mystery|Thriller","English","PG-13",2014,6.3
"B-Girl ","Drama|Music|Romance","English","PG-13",2009,4
"King Kong ","Action|Adventure|Drama|Romance","English","PG-13",2005,7.2
"House of Wax ","Horror","English","R",2005,5.3
"Half Nelson ","Drama","English","R",2006,7.2
"Naturally Native ","Drama","English","PG-13",1998,6.5
"Hav Plenty ","Comedy","English","R",1997,6.5
"Adulterers ","Crime|Drama|Thriller","English","",2015,4.9
"Escape from Tomorrow ","Fantasy|Horror","English","Not Rated",2013,5.2
"Starsuckers ","Documentary","English","",2009,7.4
"The Hadza: Last of the First ","Documentary","English","",2014,7.4
"After ","Fantasy|Horror|Mystery|Thriller","English","PG-13",2012,5.4
"Treachery ","Drama|Thriller","English","",2013,3.9
"Walter ","Comedy|Drama","English","",2015,5.3
"Top Hat ","Comedy|Musical|Romance","English","Approved",1935,7.8
"The Blair Witch Project ","Horror","English","R",1999,6.4
"Woodstock ","Documentary|History|Music","English","R",1970,8.1
"The Kentucky Fried Movie ","Comedy","English","R",1977,6.5
"Mercy Streets ","Action|Crime|Drama","English","PG-13",2000,5.6
"Arnolds Park ","Mystery|Thriller","English","PG-13",2007,5.6
"Broken Vessels ","Drama","English","R",1998,6.6
"Water & Power ","Crime|Drama","English","Not Rated",2013,6.3
"They Will Have to Kill Us First ","Documentary","French","",2015,7.7
"Crop Circles: Quest for Truth ","Documentary","English","",2002,7
"Light from the Darkroom ","Action|Drama|Thriller","English","PG-13",2014,8
"Irreplaceable ","Comedy|Drama","French","",2016,7.2
"The Maid's Room ","Thriller","English","",2013,4.5
"A Hard Day's Night ","Comedy|Musical","English","Approved",1964,7.7
"The Harvest/La Cosecha ","Documentary","English","",2011,7.2
"Love Letters ","Drama|Romance","English","R",1983,6.1
"Julija in alfa Romeo ","Comedy","Slovenian","",2015,6.4
"Fireproof ","Drama|Romance","English","PG",2008,6.5
"Faith Connections ","Biography|Documentary|Drama","Hindi","",2013,7
"Benji ","Adventure|Family|Romance","English","G",1974,6.1
"Open Water ","Adventure|Biography|Drama|Horror|Thriller","English","R",2003,5.7
"High Road ","Comedy","English","R",2011,5.4
"Kingdom of the Spiders ","Horror|Sci-Fi","English","PG",1977,5.9
"Mad Hot Ballroom ","Documentary|Family|Music","English","PG",2005,7.5
"The Station Agent ","Comedy|Drama","English","R",2003,7.7
"To Save a Life ","Drama","English","PG-13",2009,7.1
"Wordplay ","Documentary","English","PG",2006,7.4
"Beyond the Mat ","Biography|Documentary|Sport","English","R",1999,7.6
"The Singles Ward ","Comedy|Drama|Romance","English","PG",2002,6.4
"Osama ","Drama","Dari","PG-13",2003,7.4
"Sholem Aleichem: Laughing in the Darkness ","Documentary","English","Unrated",2011,6.8
"Groove ","Drama|Music","English","R",2000,6.5
"The R.M. ","Comedy|Crime|Family","English","PG",2003,6
"Twin Falls Idaho ","Drama","English","R",1999,7.3
"Mean Creek ","Crime|Drama","English","R",2004,7.3
"Hurricane Streets ","Crime|Drama|Romance","English","R",1997,6.5
"Never Again ","Comedy|Romance","English","R",2001,6
"Civil Brand ","Crime|Drama|Thriller","English","R",2002,5.3
"Lonesome Jim ","Comedy|Drama","English","R",2005,6.6
"Drinking Buddies ","Comedy|Drama|Romance","English","R",2013,6.1
"Deceptive Practice: The Mysteries and Mentors of Ricky Jay ","Documentary","English","",2012,7.1
"Seven Samurai ","Action|Adventure|Drama","Japanese","Unrated",1954,8.7
"The Other Dream Team ","Documentary|Sport","English","Not Rated",2012,8.4
"Johnny Suede ","Comedy|Music|Romance","English","R",1991,5.8
"Finishing the Game: The Search for a New Bruce Lee ","Comedy","English","Not Rated",2007,6.2
"Rubber ","Comedy|Fantasy|Horror","English","R",2010,5.8
"Home ","Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi","English","PG",2015,6.7
"Kiss the Bride ","Comedy|Romance","English","R",2007,5.7
"The Slaughter Rule ","Drama|Sport","English","R",2002,6.1
"Monsters ","Drama|Sci-Fi|Thriller","English","R",2010,6.4
"The Californians ","Drama","English","PG",2005,5
"The Living Wake ","Comedy","English","PG-13",2007,6.5
"Detention of the Dead ","Comedy|Horror","English","Not Rated",2012,4.6
"Crazy Stone ","Comedy|Crime","Mandarin","",2006,7.7
"Scott Walker: 30 Century Man ","Biography|Documentary|Music","English","",2006,7.3
"Everything Put Together ","Drama","English","R",2000,6.6
"Good Kill ","Drama|Thriller","English","R",2014,6.4
"Insomnia Manica ","Thriller","English","",2005,5.8
"The Outrageous Sophie Tucker ","Documentary","English","",2014,7.2
"Now Is Good ","Drama|Romance","English","PG-13",2012,7.2
"Girls Gone Dead ","Comedy|Horror","English","R",2012,3.5
"America Is Still the Place ","History","English","",2015,7.5
"Subconscious ","Action|Mystery|Thriller","English","R",2015,2.2
"Crossroads ","Comedy|Drama","English","PG-13",2002,3.3
"Enter Nowhere ","Mystery|Thriller","English","R",2011,6.6
"The King of Najayo ","Crime|Drama","Spanish","R",2012,6.9
"Fight to the Finish ","Action|Romance|Sport","English","PG-13",2016,4
"Alleluia! The Devil's Carnival ","Horror|Musical","English","",2016,7.4
"The Sound and the Shadow ","Comedy|Mystery|Thriller","English","R",2014,8.3
"Rodeo Girl ","Family","English","PG",2016,5.7
"Born to Fly: Elizabeth Streb vs. Gravity ","Action|Biography|Documentary|Sport","English","",2014,6.8
"The Little Ponderosa Zoo ","Family","English","",2016,5.2
"Oz the Great and Powerful ","Adventure|Family|Fantasy","English","PG",2013,6.4
"The Toxic Avenger ","Action|Comedy|Horror|Sci-Fi","English","Unrated",1984,6.2
"Straight Out of Brooklyn ","Crime|Drama","English","R",1991,5.9
"Bloody Sunday ","Drama|History|War","English","R",2002,7.7
"Diamond Ruff ","Action","English","R",2015,4.3
"Conversations with Other Women ","Comedy|Drama|Romance","English","R",2005,7.1
"Poultrygeist: Night of the Chicken Dead ","Comedy|Horror|Musical","English","Unrated",2006,6.2
"Mutual Friends ","Comedy|Romance","English","",2013,6.8
"42nd Street ","Comedy|Musical|Romance","English","Unrated",1933,7.7
"Rise of the Entrepreneur: The Search for a Better Way ","Documentary","English","G",2014,8.2
"Metropolitan ","Comedy|Drama|Romance","English","PG-13",1990,7.5
"As It Is in Heaven ","Comedy|Drama|Music|Romance","Swedish","",2004,7.6
"Roadside ","Drama|Horror|Mystery|Thriller","English","",2013,4.1
"Napoleon Dynamite ","Comedy","English","PG",2004,6.9
"Blue Ruin ","Crime|Drama|Thriller","English","R",2013,7.1
"Paranormal Activity ","Horror","English","R",2007,6.3
"Dogtown and Z-Boys ","Documentary|Sport","English","PG-13",2001,7.7
"Monty Python and the Holy Grail ","Adventure|Comedy|Fantasy","English","PG",1975,8.3
"Quinceañera ","Drama","Spanish","R",2006,7.1
"Gory Gory Hallelujah ","Comedy|Fantasy|Horror|Musical","English","",2003,4.7
"Heroes             ","Drama|Fantasy|Sci-Fi|Thriller","English","TV-14",NA,7.7
"Tarnation ","Biography|Documentary","English","Unrated",2003,7.2
"I Want Your Money ","Documentary","English","PG",2010,5.1
"Love in the Time of Monsters ","Comedy|Horror","English","",2014,5.4
"The Beyond ","Horror","Italian","X",1981,6.9
"Home Movies             ","Animation|Comedy|Drama","English","TV-PG",NA,8.2
"What Happens in Vegas ","Comedy|Romance","English","PG-13",2008,6.1
"The Dark Hours ","Horror|Thriller","English","R",2005,6.1
"My Beautiful Laundrette ","Comedy|Drama|Romance","English","R",1985,6.9
"Fabled ","Drama|Horror|Mystery|Thriller","English","R",2002,5.8
"Show Me ","Drama|Thriller","French","R",2004,6
"Cries & Whispers ","Drama","Swedish","R",1972,8.2
"Intolerance: Love's Struggle Throughout the Ages ","Drama|History|War","","Not Rated",1916,8
"Trekkies ","Documentary","English","PG",1997,7
"The Broadway Melody ","Musical|Romance","English","Passed",1929,6.3
"The Evil Dead ","Fantasy|Horror","English","NC-17",1981,7.6
"Maniac ","Horror|Thriller","English","Not Rated",2012,6.1
"Censored Voices ","Documentary|History","Hebrew","",2015,7.2
"Murderball ","Documentary|Sport","English","R",2005,7.8
"American Ninja 2: The Confrontation ","Action|Drama","English","R",1987,4.7
"51 Birch Street ","Documentary","English","Unrated",2005,7.5
"Revolution             ","Action|Adventure|Drama|Sci-Fi","English","TV-14",NA,6.7
"Rotor DR1 ","Family|Sci-Fi","English","",2015,3.4
"Halloween ","Horror|Thriller","English","R",1978,7.9
"12 Angry Men ","Crime|Drama","English","Not Rated",1957,8.9
"My Dog Tulip ","Animation|Drama","English","",2009,6.9
"It Happened One Night ","Comedy|Romance","English","Unrated",1934,8.2
"Dogtooth ","Drama|Thriller","Greek","Unrated",2009,7.3
"Tupac: Resurrection ","Biography|Documentary|Music","English","R",2003,8
"Tumbleweeds ","Comedy|Drama","English","PG-13",1999,6.7
"The Prophecy ","Action|Fantasy|Horror|Mystery|Thriller","English","R",1995,6.6
"When the Cat's Away ","Comedy|Romance","French","R",1996,6.9
"Pieces of April ","Comedy|Drama","English","PG-13",2003,7.1
"The Big Swap ","Drama","English","",1998,5.6
"Old Joy ","Drama","English","Unrated",2006,6.7
"Wendy and Lucy ","Drama","English","R",2008,7.1
"3 Backyards ","Drama","English","R",2010,5.2
"Pierrot le Fou ","Crime|Drama|Romance","French","Not Rated",1965,7.7
"Sisters in Law ","Documentary","English","Not Rated",2005,7.5
"Ayurveda: Art of Being ","Documentary","English","",2001,7.6
"Nothing But a Man ","Drama|Romance","English","Not Rated",1964,8.1
"First Love, Last Rites ","Drama|Romance","English","R",1997,5.5
"Fighting Tommy Riley ","Drama|Sport","English","R",2004,6.6
"Royal Kill ","Action|Thriller","English","PG-13",2009,3.2
"Across the Universe ","Drama|Fantasy|Musical|Romance","English","PG-13",2007,7.4
"The Looking Glass ","Drama|Music","English","",2015,6.6
"Death Race 2000 ","Action|Comedy|Sci-Fi|Sport","English","R",1975,6.2
"Locker 13 ","Thriller","English","R",2014,4.8
"Midnight Cabaret ","Horror","English","R",1990,4.5
"Anderson's Cross ","Comedy|Drama|Romance","English","R",2010,7.2
"Bizarre ","Drama|Musical|Romance","English","Unrated",2015,4.3
"Graduation Day ","Horror|Mystery","English","R",1981,4.5
"Some Guy Who Kills People ","Comedy|Crime|Drama|Horror|Mystery|Thriller","English","R",2011,6.4
"Compliance ","Biography|Crime|Drama|Thriller","English","R",2012,6.4
"Chasing Amy ","Comedy|Drama|Romance","English","R",1997,7.3
"Lovely & Amazing ","Comedy|Drama|Romance","English","R",2001,6.9
"Death Calls ","Action|Adventure|Mystery|Romance|Thriller","English","R",2010,4.3
"Better Luck Tomorrow ","Crime|Drama|Romance","English","R",2002,7.2
"The Incredibly True Adventure of Two Girls in Love ","Comedy|Drama|Romance","English","R",1995,6.5
"Chuck & Buck ","Comedy|Drama","English","R",2000,6.6
"American Desi ","Comedy|Drama|Romance","English","Unrated",2001,6.7
"Amidst the Devil's Wings ","Action|Crime|Drama","English","",2014,4.3
"Cube ","Mystery|Sci-Fi|Thriller","English","R",1997,7.3
"Love and Other Catastrophes ","Comedy|Romance","English","R",1996,6.4
"I Married a Strange Person! ","Animation|Comedy|Drama|Fantasy|Sci-Fi","English","R",1997,7
"November ","Drama|Mystery|Thriller","English","R",2004,5.5
"Like Crazy ","Drama|Romance","English","PG-13",2011,6.7
"Teeth and Blood ","Horror","English","",2015,4.3
"Sugar Town ","Comedy|Music","English","R",1999,6.1
"The Motel ","Comedy|Drama","Cantonese","",2005,6.8
"The Canyons ","Drama|Thriller","English","R",2013,3.9
"Happy Valley             ","Crime|Drama","English","TV-MA",NA,8.5
"On the Outs ","Drama","English","R",2004,6.9
"Shotgun Stories ","Drama|Thriller","English","PG-13",2007,7.3
"Exam ","Mystery|Thriller","English","Not Rated",2009,6.9
"The Sticky Fingers of Time ","Sci-Fi","English","",1997,6.3
"Sunday School Musical ","Drama|Musical","English","G",2008,2.5
"Rust ","Drama","English","PG",2010,5.7
"Ink ","Action|Drama|Fantasy|Sci-Fi","English","",2009,7
"The Christmas Bunny ","Drama|Family","English","PG",2010,6.2
"Jesus People ","Comedy|Short","English","",2007,6.9
"Butterfly ","Crime|Drama","English","R",1982,4.5
"UnDivided ","Documentary","English","PG",2013,7.8
"The Frozen ","Horror|Thriller","English","PG-13",2012,4.4
"The Love Letter ","Fantasy|Romance","English","Unrated",1998,7.4
"Horse Camp ","Family","English","PG",2014,6.6
"Give Me Shelter ","Documentary","English","",2014,8
"The Big Parade ","Drama|Romance|War","","Not Rated",1925,8.3
"Little Big Top ","Comedy","English","",2006,6.5
"Along the Roadside ","Comedy|Music|Romance","English","",2013,7.1
"Bronson ","Action|Biography|Crime|Drama","English","R",2008,7.1
"Western Religion ","Adventure|Drama|Fantasy|Thriller|Western","English","",2015,4
"Burn ","Documentary","English","Not Rated",2012,7.5
"Urbania ","Drama","English","R",2000,7
"The Stewardesses ","Comedy|Drama","English","X",1969,4
"The Beast from 20,000 Fathoms ","Adventure|Horror|Sci-Fi","English","Approved",1953,6.7
"20,000 Leagues Under the Sea ","Adventure|Drama|Family|Fantasy|Sci-Fi","English","Approved",1954,7.2
"Mad Max ","Action|Adventure|Sci-Fi|Thriller","English","R",1979,7
"Swingers ","Comedy|Drama","English","R",1996,7.4
"A Fistful of Dollars ","Action|Drama|Western","Italian","R",1964,8
"She Done Him Wrong ","Comedy|Drama|History|Musical|Romance","English","Approved",1933,6.5
"Short Cut to Nirvana: Kumbh Mela ","Documentary","English","Unrated",2004,7.2
"The Grace Card ","Drama","English","PG-13",2010,6.4
"Middle of Nowhere ","Drama","English","R",2012,6.5
"3 ","Comedy|Drama|Romance","German","Unrated",2010,6.8
"The Business of Fancydancing ","Drama|Music","English","",2002,6.9
"Call + Response ","Documentary|History|Music","English","PG-13",2008,7.5
